Rk,Player,Pos,Age,Tm,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
465,Caleb Swanigan\swanica01,PF,21,SAC,3,0,33,5.6,12.7,0.444,0,2.8,0,5.6,9.9,0.571,0,2.8,0,5.6,11.3,16.9,5.6,2.8,1.4,2.8,8.5,11.3
466,Jayson Tatum\tatumja01,SF,20,BOS,79,79,2455,9.1,20.3,0.45,2.3,6.1,0.373,6.9,14.2,0.483,3.8,4.5,0.855,1.4,8,9.4,3.3,1.6,1.1,2.4,3.3,24.4
467,Jeff Teague\teaguje01,PG,30,MIN,42,41,1264,6.7,15.8,0.423,1.3,4,0.333,5.3,11.8,0.453,4.7,5.8,0.804,0.6,3.4,4,13,1.6,0.7,3.7,3.4,19.3
468,Garrett Temple\templga01,SG,32,TOT,75,55,2040,5,11.9,0.422,2.2,6.3,0.341,2.8,5.5,0.515,1.9,2.6,0.748,0.7,4.5,5.2,2.5,1.8,0.7,1.7,4.9,14.1
468,Garrett Temple\templga01,SG,32,MEM,49,49,1530,5.4,12.6,0.429,2.4,6.8,0.352,3,5.7,0.52,1.9,2.5,0.75,0.6,4.4,4.9,2.2,1.6,0.8,1.8,4.4,15
468,Garrett Temple\templga01,SG,32,LAC,26,6,510,3.9,9.8,0.396,1.5,5,0.296,2.4,4.8,0.5,2.1,2.9,0.742,0.9,5,5.9,3.4,2.4,0.5,1.5,6.5,11.4
469,Miloš Teodosić\teodomi01,PG,31,LAC,15,0,150,5.3,12.6,0.425,3.1,8.5,0.37,2.2,4.1,0.538,1.3,2.2,0.571,0.9,4.1,5,10.1,0.9,0.3,6.6,8.5,15.1
470,Jared Terrell\terreja01,SG,23,MIN,14,0,111,5.2,16.8,0.308,1.7,7.3,0.235,3.5,9.5,0.364,1.3,2.6,0.5,0.4,2.2,2.6,5.2,1.3,0.9,4.3,6.9,13.4
471,Emanuel Terry\terryem01,PF,22,TOT,3,0,23,8.3,14.6,0.571,0,0,,8.3,14.6,0.571,4.2,8.3,0.5,6.2,8.3,14.6,4.2,6.2,0,4.2,8.3,20.8
471,Emanuel Terry\terryem01,PF,22,PHO,2,0,20,9.5,14.3,0.667,0,0,,9.5,14.3,0.667,2.4,4.8,0.5,4.8,9.5,14.3,2.4,7.2,0,4.8,9.5,21.5
471,Emanuel Terry\terryem01,PF,22,MIA,1,0,3,0,16.3,0,0,0,,0,16.3,0,16.3,32.6,0.5,16.3,0,16.3,16.3,0,0,0,0,16.3
472,Daniel Theis\theisda01,C,26,BOS,66,2,908,7.7,14.1,0.549,1.4,3.6,0.388,6.4,10.6,0.603,3,4,0.737,4.6,7.3,11.9,3.6,1.1,2.2,1.8,8.5,19.8
473,Isaiah Thomas\thomais02,SG,29,DEN,12,0,181,9.2,26.9,0.343,3.3,11.7,0.279,6,15.2,0.393,4.6,7.3,0.63,1.4,2.2,3.5,6.2,1.4,0.3,4.9,4.6,26.3
474,Khyri Thomas\thomakh01,SG,22,DET,26,0,195,5.6,17.4,0.319,2.5,8.8,0.286,3,8.6,0.353,1.8,2.8,0.636,1,4,5.1,2,1.8,1.3,1,5.6,15.4
475,Lance Thomas\thomala01,PF,30,NYK,46,17,783,4.8,12.1,0.396,1.4,4.9,0.278,3.4,7.3,0.475,1.7,2.2,0.75,1.3,5.9,7.2,1.7,1,0.4,1.5,5.1,12.6
476,Klay Thompson\thompkl01,SG,28,GSW,78,78,2652,11.8,25.2,0.467,4.3,10.7,0.402,7.4,14.4,0.516,2.3,2.8,0.816,0.7,4.7,5.4,3.3,1.5,0.8,2.1,2.8,30.1
477,Tristan Thompson\thomptr01,C,27,CLE,43,40,1198,8.3,15.8,0.529,0,0,,8.3,15.8,0.529,2.8,4.4,0.642,7.2,11,18.2,3.6,1.2,0.7,2.4,3.7,19.5
478,Sindarius Thornwell\thornsi01,SG,24,LAC,64,1,313,2.6,7.4,0.347,0.5,2.3,0.2,2.1,5.1,0.412,3.8,5.1,0.735,0.8,5.9,6.6,2.7,2.1,1.1,3,6.2,9.3
479,Anthony Tolliver\tollian01,PF,33,MIN,65,0,1079,4.4,11.5,0.382,3.6,9.5,0.377,0.8,2,0.409,2.1,2.7,0.783,0.7,7.2,7.9,2,0.8,0.9,1.6,4,14.5
480,Karl-Anthony Towns\townska01,C,23,MIN,77,77,2545,12.8,24.7,0.518,2.7,6.7,0.4,10.1,18.1,0.562,7.1,8.5,0.836,5,13,18,4.9,1.3,2.4,4.5,5.5,35.4
481,Gary Trent Jr.\trentga02,SG,20,POR,15,1,111,7,21.8,0.32,2.2,9.2,0.238,4.8,12.7,0.379,1.3,3.1,0.429,0.4,4.4,4.8,2.2,0.4,0.9,1.7,1.7,17.5
482,Allonzo Trier\trieral01,SG,23,NYK,64,3,1459,7.7,17.1,0.448,1.7,4.4,0.394,5.9,12.8,0.466,5.9,7.4,0.803,1,5.5,6.5,3.9,0.9,0.5,3.8,3.9,23
483,P.J. Tucker\tuckepj01,PF,33,HOU,82,82,2802,3.6,9.2,0.396,2.6,6.8,0.377,1.1,2.4,0.449,0.7,1,0.695,2.1,6.3,8.4,1.7,2.3,0.7,1.1,4.4,10.5
484,Evan Turner\turneev01,PG,30,POR,73,2,1605,6.2,13.4,0.46,0.3,1.6,0.212,5.8,11.8,0.494,2.3,3.2,0.708,1.1,8.8,9.9,8.5,1,0.5,3.4,3.3,14.9
485,Myles Turner\turnemy01,C,22,IND,74,74,2119,8.8,18,0.487,1.8,4.5,0.388,7,13.5,0.521,3.4,4.6,0.736,2.3,9.9,12.3,2.7,1.4,4.6,2.3,4.5,22.7
486,Ekpe Udoh\udohek01,C,31,UTA,51,1,320,7.5,10.8,0.694,0,0,,7.5,10.8,0.694,2.8,4.5,0.633,4,9.4,13.5,4.2,1.5,4.6,1.9,5.4,17.8
487,Tyler Ulis\ulisty01,PG,23,CHI,1,0,1,0,0,,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,0,0
488,Jonas Valančiūnas\valanjo01,C,26,TOT,49,27,1091,13.5,24,0.559,0.6,2.1,0.292,12.8,21.9,0.586,6.6,8.3,0.795,4.7,14,18.7,3.1,0.8,2.4,4,6.5,34.1
488,Jonas Valančiūnas\valanjo01,C,26,TOR,30,10,564,12.7,22,0.575,0.8,2.5,0.3,11.9,19.5,0.611,6.5,8,0.819,4.6,13.8,18.4,2.5,1.1,2,3.3,7,32.6
488,Jonas Valančiūnas\valanjo01,C,26,MEM,19,17,527,14.3,26.3,0.545,0.5,1.7,0.278,13.9,24.6,0.563,6.6,8.6,0.769,4.9,14.2,19.1,3.9,0.6,2.8,4.8,6,35.7
489,Jarred Vanderbilt\vandeja01,PF,19,DEN,17,0,69,6.4,13.5,0.474,0,0.7,0,6.4,12.8,0.5,4.3,7.1,0.6,5,11.4,16.4,2.1,4.3,0.7,5.7,5.7,17.1
490,Fred VanVleet\vanvlfr01,PG,24,TOR,64,28,1760,6.7,16.3,0.41,3,8.1,0.378,3.6,8.3,0.441,2.6,3.1,0.843,0.6,4,4.5,8.4,1.6,0.5,2.2,3,19.1
491,Noah Vonleh\vonleno01,PF,23,NYK,68,57,1722,5.8,12.3,0.47,1.3,3.8,0.336,4.5,8.5,0.531,3.1,4.4,0.712,3.2,11.6,14.8,3.6,1.3,1.4,2.5,4.9,16
492,Nikola Vučević\vucevni01,C,28,ORL,80,80,2510,13.7,26.4,0.518,1.6,4.5,0.364,12,21.9,0.549,3.5,4.4,0.789,4.4,14.3,18.7,6,1.6,1.7,3.1,3.1,32.5
493,Dwyane Wade\wadedw01,SG,37,MIA,72,2,1885,10.8,24.9,0.433,2.2,6.8,0.33,8.6,18.1,0.472,4.3,6,0.708,1.8,5.6,7.4,7.8,1.5,1,4.3,3.1,28.1
494,Moritz Wagner\wagnemo01,C,21,LAL,43,5,446,7.4,17.8,0.415,2.3,8,0.286,5.1,9.8,0.521,4.5,5.5,0.811,1.8,7.1,8.9,2.5,1.1,1.4,4.1,5.9,21.6
495,Dion Waiters\waitedi01,SG,27,MIA,44,28,1138,8.5,20.5,0.414,4.7,12.4,0.377,3.8,8.1,0.471,0.9,1.9,0.5,0.3,4.7,5,5.2,1.2,0.4,2.7,3.1,22.6
496,Kemba Walker\walkeke02,PG,28,CHO,82,82,2863,12.4,28.6,0.434,4.4,12.4,0.356,8,16.2,0.494,6.5,7.6,0.844,0.9,5.2,6.1,8.2,1.7,0.6,3.6,2.2,35.7
497,Lonnie Walker\walkelo01,SG,20,SAS,17,0,118,6.6,19,0.348,2.1,5.4,0.385,4.6,13.7,0.333,3.3,4.1,0.8,0,7,7,3.7,2.9,1.2,1.7,2.9,18.6
498,John Wall\walljo01,PG,28,WAS,32,32,1104,10.5,23.7,0.444,2.2,7.2,0.302,8.3,16.4,0.507,5.2,7.5,0.697,0.6,4.3,5,12,2.1,1.2,5.2,3,28.4
499,Tyrone Wallace\wallaty01,PG,24,LAC,62,0,628,6.9,16.3,0.424,0.3,1.4,0.211,6.6,14.9,0.444,2.3,4.3,0.526,1.5,6.1,7.6,3.2,1.6,0.5,2.7,6.2,16.4
500,Taurean Prince\princta02,SF,24,ATL,55,47,1552,7.8,17.7,0.441,3.7,9.4,0.39,4.1,8.3,0.498,2.8,3.5,0.819,0.7,5.3,5.9,3.5,1.6,0.6,3,4.2,22.1
501,Brad Wanamaker\wanambr01,PG,29,BOS,36,0,343,7,14.7,0.476,2.2,5.5,0.41,4.8,9.3,0.515,3.4,3.9,0.857,0.4,5.3,5.8,7.9,1.7,0.3,2.7,4.8,19.7
502,T.J. Warren\warretj01,SF,25,PHO,43,36,1360,10.4,21.5,0.486,2.7,6.3,0.428,7.7,15.1,0.51,3.5,4.4,0.815,1.1,5,6.1,2.2,1.8,1,1.8,4.2,27.1
503,Julian Washburn\washbju01,SF,27,MEM,18,3,254,3.1,9.4,0.333,1,4.7,0.208,2.2,4.7,0.458,0.6,0.8,0.75,1.6,6.5,8,2.7,2.5,0.4,1.4,3.1,7.8
504,Yuta Watanabe\watanyu01,SF,24,MEM,15,0,174,4.3,14.6,0.294,0.6,4.6,0.125,3.7,10,0.371,2,2.9,0.7,1.1,7.7,8.9,2.3,1.1,0.3,1.7,3.1,11.1
505,Thomas Welsh\welshth01,C,22,DEN,11,0,36,9.6,17.7,0.538,4.1,9.6,0.429,5.5,8.2,0.667,1.4,2.7,0.5,0,5.5,5.5,6.8,0,0,1.4,4.1,24.6
506,Russell Westbrook\westbru01,PG,30,OKC,73,73,2630,11.2,26.1,0.428,2.1,7.3,0.29,9.1,18.8,0.481,5.3,8,0.656,1.9,12.4,14.3,13.9,2.5,0.6,5.8,4.3,29.7
507,Derrick White\whitede01,PG,24,SAS,67,55,1728,7.3,15.3,0.479,1.4,4,0.338,6,11.3,0.529,2.7,3.5,0.772,1,6,7,7.4,1.9,1.3,2.7,4.1,18.7
508,Okaro White\whiteok01,PF,26,WAS,3,0,6,0,15.8,0,0,15.8,0,0,0,,0,0,,7.9,7.9,15.8,0,0,0,0,0,0
509,Hassan Whiteside\whiteha01,C,29,MIA,72,53,1674,11.3,19.8,0.571,0.1,0.5,0.125,11.3,19.4,0.581,3.2,7.1,0.449,7.5,16.3,23.8,1.6,1.3,4,2.8,5.6,25.9
510,Andrew Wiggins\wiggian01,SF,23,MIN,73,73,2543,9.4,22.8,0.412,2.2,6.6,0.339,7.2,16.2,0.441,3.9,5.6,0.699,1.6,5.1,6.6,3.5,1.3,0.9,2.6,2.9,24.9
511,Alan Williams\willial03,PF,26,BRK,5,0,26,14.6,23.8,0.615,0,1.8,0,14.6,22,0.667,3.7,7.3,0.5,7.3,27.5,34.8,5.5,1.8,0,1.8,3.7,33
512,C.J. Williams\willicj01,SG,28,MIN,15,0,128,6.4,13.1,0.486,1.9,6,0.313,4.5,7.1,0.632,0,0.4,0,0.4,2.6,3,4.5,2.2,0,1.9,6,14.6
513,Johnathan Williams\willijo04,C,23,LAL,24,0,372,8.1,13.8,0.591,0,0.3,0,8.1,13.5,0.602,3.4,6,0.563,6,6.4,12.4,1.6,1,0.9,2,7.8,19.6
514,Kenrich Williams\willike04,SF,24,NOP,46,29,1079,4.6,12,0.384,2.2,6.7,0.333,2.4,5.3,0.447,0.6,0.8,0.684,2.4,7.1,9.4,3.6,1.9,0.8,1.6,4.1,12
515,Lou Williams\willilo02,SG,32,LAC,75,1,1993,11.5,26.9,0.425,2.5,6.9,0.361,9,20.1,0.447,10.1,11.5,0.876,0.9,4.3,5.3,9.5,1.3,0.3,4.3,1.9,35.5
516,Marvin Williams\willima02,PF,32,CHO,75,75,2133,6.3,14.9,0.422,3.2,8.7,0.366,3.1,6.2,0.5,1.5,2,0.767,1.7,7.5,9.3,2.1,1.6,1.4,1.1,3.6,17.2
517,Robert Williams\williro04,C,21,BOS,32,2,283,6.1,8.7,0.706,0,0,,6.1,8.7,0.706,1.5,2.6,0.6,4.6,9.2,13.8,1.2,1.5,6.8,1.7,6.1,13.8
518,Troy Williams\willitr02,SF,24,SAC,21,0,312,6.6,14.6,0.449,2.1,6.6,0.318,4.5,8.1,0.556,1.3,2.2,0.6,1.8,7,8.8,1.6,1.5,1.2,1.3,5.5,16.6
519,D.J. Wilson\wilsodj01,PF,22,MIL,48,3,882,5.5,13.2,0.414,2.4,6.7,0.362,3.1,6.5,0.468,1.4,2.5,0.553,2.4,9.3,11.7,2.7,0.9,1.1,1.7,4.5,14.8
520,Justise Winslow\winslju01,SF,22,MIA,66,52,1959,8.1,18.7,0.433,2.4,6.4,0.375,5.7,12.3,0.462,2.1,3.4,0.628,1.6,7.3,8.9,7,1.8,0.5,3.5,4.4,20.7
521,Christian Wood\woodch01,PF,23,TOT,21,2,251,11.3,21.7,0.521,1.7,4.8,0.346,9.6,16.9,0.571,7.6,10.4,0.732,3.1,12.2,15.4,1.5,1.3,1.9,3.1,3.1,31.8
521,Christian Wood\woodch01,PF,23,MIL,13,0,62,9,18.7,0.48,2.2,3.7,0.6,6.7,15,0.45,7.5,11.2,0.667,3,12,15,1.5,0,0,2.2,2.2,27.7
521,Christian Wood\woodch01,PF,23,NOP,8,2,189,12,22.6,0.533,1.5,5.2,0.286,10.6,17.5,0.606,7.6,10.1,0.756,3.2,12.3,15.5,1.5,1.7,2.5,3.4,3.4,33.2
522,Delon Wright\wrighde01,PG,26,TOT,75,13,1699,6.9,16,0.434,1.4,4.8,0.298,5.5,11.2,0.492,3.4,4.3,0.793,2,5.7,7.6,7.1,2.5,0.9,2.2,3,18.7
522,Delon Wright\wrighde01,PG,26,TOR,49,2,897,6.8,15.7,0.433,1.6,4.8,0.333,5.2,10.8,0.478,2.8,3.3,0.869,2.1,4.6,6.7,5.9,2.5,0.8,2,2.8,18
522,Delon Wright\wrighde01,PG,26,MEM,26,11,802,7.1,16.4,0.434,1.2,4.8,0.256,5.9,11.6,0.508,4.1,5.5,0.742,1.8,6.9,8.7,8.6,2.6,0.9,2.5,3.1,19.6
523,Guerschon Yabusele\yabusgu01,PF,23,BOS,41,1,251,6.7,14.8,0.455,1.7,5.4,0.321,5,9.4,0.531,2.9,4.2,0.682,4.4,5.8,10.2,2.9,1.5,1.3,2.9,6.1,18
524,Nick Young\youngni01,SG,33,DEN,4,0,37,4,11.9,0.333,4,10.6,0.375,0,1.3,0,0,0,,0,1.3,1.3,2.7,0,1.3,2.7,5.3,11.9
525,Thaddeus Young\youngth01,PF,30,IND,81,81,2489,8.7,16.5,0.527,1,2.9,0.349,7.7,13.7,0.564,1.7,2.7,0.644,3.8,6.5,10.3,4,2.4,0.7,2.4,3.8,20.1
526,Trae Young\youngtr01,PG,20,ATL,81,81,2503,9.7,23.2,0.418,2.9,8.9,0.324,6.8,14.3,0.477,6.3,7.6,0.829,1.2,4.4,5.6,12.1,1.3,0.3,5.7,2.6,28.6
527,Cody Zeller\zelleco01,C,26,CHO,49,47,1243,7.4,13.5,0.551,0.2,0.9,0.273,7.2,12.6,0.57,4.3,5.5,0.787,4.3,8.7,13,4,1.5,1.6,2.4,6.4,19.4
528,Tyler Zeller\zellety01,C,29,TOT,6,1,93,8.5,15.9,0.533,0,0.5,0,8.5,15.4,0.552,7.4,9.5,0.778,5.8,6.9,12.7,2.1,0.5,1.6,2.1,10.6,24.4
528,Tyler Zeller\zellety01,C,29,ATL,2,0,11,0,8.4,0,0,4.2,0,0,4.2,0,0,0,,8.4,16.8,25.2,4.2,0,0,0,16.8,0
528,Tyler Zeller\zellety01,C,29,MEM,4,1,82,9.7,17,0.571,0,0,,9.7,17,0.571,8.5,10.9,0.778,5.5,5.5,10.9,1.8,0.6,1.8,2.4,9.7,27.9
529,Ante Žižić\zizican01,C,22,CLE,59,25,1082,8.4,15.2,0.553,0,0,,8.4,15.2,0.553,4.3,6.1,0.705,5,9.7,14.7,2.4,0.6,1,2.8,5.2,21.1
530,Ivica Zubac\zubaciv01,C,21,TOT,59,37,1040,9.6,17.1,0.559,0,0,,9.6,17.1,0.559,4.6,5.7,0.802,5.2,11.1,16.3,2.8,0.6,2.3,3.2,6.2,23.7
530,Ivica Zubac\zubaciv01,C,21,LAL,33,12,516,10.1,17.4,0.58,0,0,,10.1,17.4,0.58,5.1,6,0.864,4.9,9.7,14.6,2.3,0.4,2.4,3,6.6,25.3
530,Ivica Zubac\zubaciv01,C,21,LAC,26,25,524,9,16.8,0.538,0,0,,9,16.8,0.538,4,5.4,0.733,5.5,12.5,18,3.4,0.9,2.2,3.3,5.8,22
